timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2014-01-09T00:00:00.000Z";"2014-01-09T23:59:59.999Z";"2014-01-09T07:06:02.000Z";"2014-01-09T19:06:02.000Z";"2781";841.4699707031;864.3599853516;804.1400146484;846.8599853516;59998600;10365397028;"2014-01-09T23:59:59.999Z"
"2014-01-08T00:00:00.000Z";"2014-01-08T23:59:59.999Z";"2014-01-08T11:26:02.000Z";"2014-01-08T00:36:02.000Z";"2781";795.9899902344;870.6799926758;776.1799926758;842.7199707031;74175600;10310363180;"2014-01-08T23:59:59.999Z"
"2014-01-07T00:00:00.000Z";"2014-01-07T23:59:59.999Z";"2014-01-07T02:26:02.000Z";"2014-01-07T23:56:02.000Z";"2781";946.4899902344;965.7399902344;802;802;81311696;9808299600;"2014-01-07T23:59:59.999Z"
"2014-01-06T00:00:00.000Z";"2014-01-06T23:59:59.999Z";"2014-01-06T11:51:02.000Z";"2014-01-06T11:06:02.000Z";"2781";936.049987793;1017.1199951172;905.7100219727;953.2899780273;85565696;11620533603.2;"2014-01-06T23:59:59.999Z"
"2014-01-05T00:00:00.000Z";"2014-01-05T23:59:59.999Z";"2014-01-05T19:26:01.000Z";"2014-01-05T02:06:01.000Z";"2781";858.549987793;952.4000244141;854.5200195313;933.5300292969;72898496;11379660685.2;"2014-01-05T23:59:59.999Z"
"2014-01-04T00:00:00.000Z";"2014-01-04T23:59:59.999Z";"2014-01-04T23:56:02.000Z";"2014-01-04T04:21:01.000Z";"2781";823.2700195313;859.5100097656;801.6699829102;859.5100097656;38005000;10477362436.8;"2014-01-04T23:59:59.999Z"
"2014-01-03T00:00:00.000Z";"2014-01-03T23:59:59.999Z";"2014-01-03T13:41:02.000Z";"2014-01-03T03:16:01.000Z";"2781";802.8499755859;834.1500244141;789.1199951172;818.7199707031;37810100;9980135396;"2014-01-03T23:59:59.999Z"
"2014-01-02T00:00:00.000Z";"2014-01-02T23:59:59.999Z";"2014-01-02T21:31:03.000Z";"2014-01-02T15:01:02.000Z";"2781";773.4400024414;820.3099975586;767.2100219727;802.3900146484;38489500;9781073920.75;"2014-01-02T23:59:59.999Z"
"2014-01-01T00:00:00.000Z";"2014-01-01T23:59:59.999Z";"2014-01-01T23:46:02.000Z";"2014-01-01T00:01:02.000Z";"2781";754.9699707031;775.3499755859;754.9699707031;771.4000244141;22489400;9403308145;"2014-01-01T23:59:59.999Z"
"2013-12-31T00:00:00.000Z";"2013-12-31T23:59:59.999Z";"2013-12-31T00:56:02.000Z";"2013-12-31T04:26:02.000Z";"2781";760.3200073242;760.5800170898;738.1699829102;754.0100097656;20897300;9191325349.25;"2013-12-31T23:59:59.999Z"
"2013-12-30T00:00:00.000Z";"2013-12-30T23:59:59.999Z";"2013-12-30T20:46:02.000Z";"2013-12-30T00:51:01.000Z";"2781";741.3499755859;766.5999755859;740.2399902344;756.1300048828;20707700;9217167990.25;"2013-12-30T23:59:59.999Z"
"2013-12-29T00:00:00.000Z";"2013-12-29T23:59:59.999Z";"2013-12-29T21:46:02.000Z";"2013-12-29T04:41:01.000Z";"2781";728.049987793;748.6099853516;714.4400024414;745.049987793;19011300;9082103621.25;"2013-12-29T23:59:59.999Z"
"2013-12-28T00:00:00.000Z";"2013-12-28T23:59:59.999Z";"2013-12-28T12:06:01.000Z";"2013-12-28T18:11:01.000Z";"2781";737.9799804688;747.0599975586;705.3499755859;727.8300170898;32505800;8869918644;"2013-12-28T23:59:59.999Z"
"2013-12-27T00:00:00.000Z";"2013-12-27T23:59:59.999Z";"2013-12-27T00:51:02.000Z";"2013-12-27T19:11:01.000Z";"2781";763.2800292969;777.5100097656;713.5999755859;735.0700073242;46862700;8955394563.5;"2013-12-27T23:59:59.999Z"
"2013-12-26T00:00:00.000Z";"2013-12-26T23:59:59.999Z";"2013-12-26T19:41:01.000Z";"2013-12-26T00:01:02.000Z";"2781";683.9400024414;777.75;683.9400024414;761.9799804688;0;9279735331;"2013-12-26T23:59:59.999Z"
"2013-12-25T00:00:00.000Z";"2013-12-25T23:59:59.999Z";"2013-12-25T23:46:01.000Z";"2013-12-25T07:01:02.000Z";"2781";666.3099975586;682.700012207;649.4799804688;682.2100219727;0;8305173374.25;"2013-12-25T23:59:59.999Z"
"2013-12-24T00:00:00.000Z";"2013-12-24T23:59:59.999Z";"2013-12-24T00:06:01.000Z";"2013-12-24T13:36:02.000Z";"2781";672.3599853516;684.3900146484;645.7100219727;665.5800170898;0;8100042042;"2013-12-24T23:59:59.999Z"
"2013-12-23T00:00:00.000Z";"2013-12-23T23:59:59.999Z";"2013-12-23T23:21:01.000Z";"2013-12-23T00:16:02.000Z";"2781";613.0599975586;680.9099731445;611.0399780273;673.4099731445;0;8192487201.75;"2013-12-23T23:59:59.999Z"
"2013-12-22T00:00:00.000Z";"2013-12-22T23:59:59.999Z";"2013-12-22T10:16:02.000Z";"2013-12-22T02:21:01.000Z";"2781";601.7800292969;666.7399902344;585.6400146484;617.1799926758;0;7505757422.5;"2013-12-22T23:59:59.999Z"
"2013-12-21T00:00:00.000Z";"2013-12-21T23:59:59.999Z";"2013-12-21T03:11:02.000Z";"2013-12-21T14:01:02.000Z";"2781";619.9000244141;654.2700195313;579.1699829102;605.6599731445;0;7363114610.5;"2013-12-21T23:59:59.999Z"
"2013-12-20T00:00:00.000Z";"2013-12-20T23:59:59.999Z";"2013-12-20T07:36:01.000Z";"2013-12-20T23:31:01.000Z";"2781";694.2199707031;729.1599731445;595.3300170898;625.3200073242;0;7599576492;"2013-12-20T23:59:59.999Z"
"2013-12-19T00:00:00.000Z";"2013-12-19T23:59:59.999Z";"2013-12-19T23:21:01.000Z";"2013-12-19T02:01:02.000Z";"2781";519.0599975586;707.2299804688;502.8900146484;691.9600219727;0;8406397153;"2013-12-19T23:59:59.999Z"
"2013-12-18T00:00:00.000Z";"2013-12-18T23:59:59.999Z";"2013-12-18T00:16:02.000Z";"2013-12-18T11:11:02.000Z";"2781";678.200012207;679.3200073242;420.5100097656;522.700012207;0;6347159167.5;"2013-12-18T23:59:59.999Z"
"2013-12-17T00:00:00.000Z";"2013-12-17T23:59:59.999Z";"2013-12-17T07:16:02.000Z";"2013-12-17T02:46:01.000Z";"2781";706.3699951172;754.8300170898;630.8800048828;682.1199951172;0;8279623719;"2013-12-17T23:59:59.999Z"
"2013-12-16T00:00:00.000Z";"2013-12-16T23:59:59.999Z";"2013-12-16T00:06:01.000Z";"2013-12-16T19:46:02.000Z";"2781";880.3300170898;882.25;668.25;705.9699707031;0;8565534010;"2013-12-16T23:59:59.999Z"
"2013-12-15T00:00:00.000Z";"2013-12-15T23:59:59.999Z";"2013-12-15T23:21:02.000Z";"2013-12-15T05:56:02.000Z";"2781";875.2899780273;886.1599731445;825;876.1199951172;0;10625517651;"2013-12-15T23:59:59.999Z"
"2013-12-14T00:00:00.000Z";"2013-12-14T23:59:59.999Z";"2013-12-14T08:21:01.000Z";"2013-12-14T13:21:02.000Z";"2781";899.8499755859;904.6500244141;858.3599853516;872.5999755859;0;10578987915;"2013-12-14T23:59:59.999Z"
"2013-12-13T00:00:00.000Z";"2013-12-13T23:59:59.999Z";"2013-12-13T09:56:01.000Z";"2013-12-13T20:21:02.000Z";"2781";874.9799804688;941.7899780273;860.049987793;892.5800170898;0;10816819988;"2013-12-13T23:59:59.999Z"
"2013-12-12T00:00:00.000Z";"2013-12-12T23:59:59.999Z";"2013-12-12T01:21:01.000Z";"2013-12-12T16:46:11.000Z";"2781";882.7800292969;901.9400024414;844.950012207;873.2600097656;0;10578889955;"2013-12-12T23:59:59.999Z"
"2013-12-11T00:00:00.000Z";"2013-12-11T23:59:59.999Z";"2013-12-11T01:21:02.000Z";"2013-12-11T01:01:02.000Z";"2781";989.0700073242;1001.5800170898;834.2299804688;878.4799804688;0;10638546534;"2013-12-11T23:59:59.999Z"
"2013-12-10T00:00:00.000Z";"2013-12-10T23:59:59.999Z";"2013-12-10T20:36:01.000Z";"2013-12-10T00:01:01.000Z";"2781";892.3200073242;997.2299804688;892.3200073242;988.5100097656;0;11966951485.5;"2013-12-10T23:59:59.999Z"
"2013-12-09T00:00:00.000Z";"2013-12-09T23:59:59.999Z";"2013-12-09T07:21:12.000Z";"2013-12-09T00:36:01.000Z";"2781";793.799987793;921.9299926758;780.9000244141;893.1900024414;0;10808715487.5;"2013-12-09T23:59:59.999Z"
"2013-12-08T00:00:00.000Z";"2013-12-08T23:59:59.999Z";"2013-12-08T22:41:01.000Z";"2013-12-08T01:36:01.000Z";"2781";697.3099975586;802.5100097656;670.8800048828;795.8699951172;0;9627500112.75;"2013-12-08T23:59:59.999Z"
"2013-12-07T00:00:00.000Z";"2013-12-07T23:59:59.999Z";"2013-12-07T00:21:01.000Z";"2013-12-07T10:21:02.000Z";"2781";835.3200073242;854.6400146484;640.2199707031;698.2299804688;0;8442962248.5;"2013-12-07T23:59:59.999Z"
"2013-12-06T00:00:00.000Z";"2013-12-06T23:59:59.999Z";"2013-12-06T03:26:02.000Z";"2013-12-06T04:31:02.000Z";"2781";1042.3800048828;1042.3800048828;829.450012207;829.450012207;0;10025645095;"2013-12-06T23:59:59.999Z"
"2013-12-05T00:00:00.000Z";"2013-12-05T23:59:59.999Z";"2013-12-05T15:26:02.000Z";"2013-12-05T16:16:01.000Z";"2781";1152.7299804688;1154.3599853516;897.1099853516;1045.1099853516;0;12626914509;"2013-12-05T23:59:59.999Z"
"2013-12-04T00:00:00.000Z";"2013-12-04T23:59:59.999Z";"2013-12-04T23:26:02.000Z";"2013-12-04T01:11:02.000Z";"2781";1077.5799560547;1156.1199951172;1070.1600341797;1151.1700439453;0;13903428350.5;"2013-12-04T23:59:59.999Z"
"2013-12-03T00:00:00.000Z";"2013-12-03T23:59:59.999Z";"2013-12-03T13:01:01.000Z";"2013-12-03T02:16:02.000Z";"2781";1046.4000244141;1096;1011.2100219727;1078.2800292969;0;13018451838;"2013-12-03T23:59:59.999Z"
"2013-12-02T00:00:00.000Z";"2013-12-02T23:59:59.999Z";"2013-12-02T16:31:01.000Z";"2013-12-02T16:26:02.000Z";"2781";951.4199829102;1055.4200439453;938.4099731445;1043.3299560547;0;12591271605.5;"2013-12-02T23:59:59.999Z"
"2013-12-01T00:00:00.000Z";"2013-12-01T23:59:59.999Z";"2013-12-01T12:26:02.000Z";"2013-12-01T06:41:01.000Z";"2781";1128.9200439453;1133.0799560547;801.8200073242;955.8499755859;0;11531708947.5;"2013-12-01T23:59:59.999Z"
"2013-11-30T00:00:00.000Z";"2013-11-30T23:59:59.999Z";"2013-11-30T04:21:01.000Z";"2013-11-30T15:26:02.000Z";"2781";1129.3699951172;1156.1400146484;1106.6099853516;1129.4300537109;0;13620389320.8;"2013-11-30T23:59:59.999Z"
"2013-11-29T00:00:00.000Z";"2013-11-29T23:59:59.999Z";"2013-11-29T22:06:01.000Z";"2013-11-29T00:31:01.000Z";"2781";1042.0100097656;1146.9699707031;1000.6400146484;1131.9699707031;0;13646039846.2;"2013-11-29T23:59:59.999Z"
"2013-11-28T00:00:00.000Z";"2013-11-28T23:59:59.999Z";"2013-11-28T02:31:02.000Z";"2013-11-28T02:21:02.000Z";"2781";1003.3800048828;1077.5600585938;962.1699829102;1031.9499511719;0;12435823060;"2013-11-28T23:59:59.999Z"
"2013-11-27T00:00:00.000Z";"2013-11-27T23:59:59.999Z";"2013-11-27T23:51:03.000Z";"2013-11-27T23:56:05.000Z";"2781";923.8499755859;1001.9600219727;891.6799926758;1001.9600219727;0;12069885699;"2013-11-27T23:59:59.999Z"
"2013-11-26T00:00:00.000Z";"2013-11-26T23:59:59.999Z";"2013-11-26T23:51:02.000Z";"2013-11-26T00:11:01.000Z";"2781";805.7299804688;928.5399780273;800.799987793;928.0999755859;0;11176110592.5;"2013-11-26T23:59:59.999Z"
"2013-11-25T00:00:00.000Z";"2013-11-25T23:59:59.999Z";"2013-11-25T23:06:02.000Z";"2013-11-25T22:01:02.000Z";"2781";773.0200195313;810.6799926758;754.4299926758;799.1099853516;0;9619646224.5;"2013-11-25T23:59:59.999Z"
"2013-11-24T00:00:00.000Z";"2013-11-24T23:59:59.999Z";"2013-11-24T17:46:02.000Z";"2013-11-24T03:31:02.000Z";"2781";795.6300048828;807.3599853516;722.8699951172;774.25;0;9317034156.25;"2013-11-24T23:59:59.999Z"
"2013-11-23T00:00:00.000Z";"2013-11-23T23:59:59.999Z";"2013-11-23T13:56:03.000Z";"2013-11-23T00:01:01.000Z";"2781";771.700012207;844.9699707031;771.700012207;797.8200073242;0;9597335799;"2013-11-23T23:59:59.999Z"
"2013-11-22T00:00:00.000Z";"2013-11-22T23:59:59.999Z";"2013-11-22T23:31:02.000Z";"2013-11-22T06:01:01.000Z";"2781";724.0700073242;780.8499755859;668.1300048828;771.4400024414;0;9276681716;"2013-11-22T23:59:59.999Z"
"2013-11-21T00:00:00.000Z";"2013-11-21T23:59:59.999Z";"2013-11-21T23:06:02.000Z";"2013-11-21T03:36:03.000Z";"2781";594.3200073242;733.4000244141;577.2899780273;722.4299926758;0;8684240726.25;"2013-11-21T23:59:59.999Z"
"2013-11-20T00:00:00.000Z";"2013-11-20T23:59:59.999Z";"2013-11-20T19:11:02.000Z";"2013-11-20T12:36:01.000Z";"2781";577.9799804688;599.6500244141;448.450012207;590.8300170898;0;7100077963.75;"2013-11-20T23:59:59.999Z"
"2013-11-19T00:00:00.000Z";"2013-11-19T23:59:59.999Z";"2013-11-19T01:11:02.000Z";"2013-11-19T12:41:01.000Z";"2781";712.7600097656;806.1099853516;456.3900146484;584.6099853516;0;7022949160.5;"2013-11-19T23:59:59.999Z"
"2013-11-18T00:00:00.000Z";"2013-11-18T23:59:59.999Z";"2013-11-18T23:51:02.000Z";"2013-11-18T00:26:12.000Z";"2781";496.5799865723;703.7800292969;494.9400024414;703.5599975586;0;8449069629;"2013-11-18T23:59:59.999Z"
"2013-11-17T00:00:00.000Z";"2013-11-17T23:59:59.999Z";"2013-11-17T23:01:01.000Z";"2013-11-17T00:06:01.000Z";"2781";440.9599914551;500.5799865723;440.2399902344;492.1099853516;0;5907842063.75;"2013-11-17T23:59:59.999Z"
"2013-11-16T00:00:00.000Z";"2013-11-16T23:59:59.999Z";"2013-11-16T12:26:02.000Z";"2013-11-16T00:06:02.000Z";"2781";417.2799987793;450.2600097656;415.5700073242;440.2200012207;0;5282849104.5;"2013-11-16T23:59:59.999Z"
"2013-11-15T00:00:00.000Z";"2013-11-15T23:59:59.999Z";"2013-11-15T13:36:02.000Z";"2013-11-15T22:11:01.000Z";"2781";419.4100036621;437.8900146484;396.1099853516;417.950012207;0;5013561020;"2013-11-15T23:59:59.999Z"
"2013-11-14T00:00:00.000Z";"2013-11-14T23:59:59.999Z";"2013-11-14T12:56:02.000Z";"2013-11-14T06:36:02.000Z";"2781";406.4100036621;425.8999938965;395.1900024414;420.200012207;0;5038817795;"2013-11-14T23:59:59.999Z"
"2013-11-13T00:00:00.000Z";"2013-11-13T23:59:59.999Z";"2013-11-13T20:56:01.000Z";"2013-11-13T04:46:01.000Z";"2781";360.9700012207;414.049987793;359.799987793;407.3699951172;0;4883103453;"2013-11-13T23:59:59.999Z"
"2013-11-12T00:00:00.000Z";"2013-11-12T23:59:59.999Z";"2013-11-12T11:01:02.000Z";"2013-11-12T00:31:01.000Z";"2781";343.0599975586;362.8099975586;342.799987793;360.3299865723;0;4317726291;"2013-11-12T23:59:59.999Z"
"2013-11-11T00:00:00.000Z";"2013-11-11T23:59:59.999Z";"2013-11-11T14:51:12.000Z";"2013-11-11T03:56:02.000Z";"2781";325.4100036621;351.2699890137;311.7799987793;342.4400024414;0;4101635027;"2013-11-11T23:59:59.999Z"
"2013-11-10T00:00:00.000Z";"2013-11-10T23:59:59.999Z";"2013-11-10T00:06:02.000Z";"2013-11-10T16:06:01.000Z";"2781";348.8200073242;350.700012207;277.2399902344;326.6199951172;0;3910613094.5;"2013-11-10T23:59:59.999Z"
"2013-11-09T00:00:00.000Z";"2013-11-09T23:59:59.999Z";"2013-11-09T16:56:01.000Z";"2013-11-09T05:51:01.000Z";"2781";338.5799865723;370.8200073242;319.7099914551;339.1099853516;0;4058705857;"2013-11-09T23:59:59.999Z"
"2013-11-08T00:00:00.000Z";"2013-11-08T23:59:59.999Z";"2013-11-08T23:36:02.000Z";"2013-11-08T00:16:02.000Z";"2781";297.8500061035;338.6600036621;296.9299926758;338.1099853516;0;4045494602.75;"2013-11-08T23:59:59.999Z"
"2013-11-07T00:00:00.000Z";"2013-11-07T23:59:59.999Z";"2013-11-07T16:36:03.000Z";"2013-11-07T00:06:02.000Z";"2781";261.6799926758;304.1700134277;261.549987793;296.4100036621;0;3545560086.75;"2013-11-07T23:59:59.999Z"
"2013-11-06T00:00:00.000Z";"2013-11-06T23:59:59.999Z";"2013-11-06T22:26:01.000Z";"2013-11-06T00:01:08.000Z";"2781";244.7799987793;263;244.7799987793;262.5;0;3138994687.5;"2013-11-06T23:59:59.999Z"
"2013-11-05T00:00:00.000Z";"2013-11-05T23:59:59.999Z";"2013-11-05T18:16:08.000Z";"2013-11-05T06:06:02.000Z";"2781";229.2100067139;250.6600036621;226.2200012207;245.2400054932;0;2931598960;"2013-11-05T23:59:59.999Z"
"2013-11-04T00:00:00.000Z";"2013-11-04T23:59:59.999Z";"2013-11-04T23:46:03.000Z";"2013-11-04T04:16:03.000Z";"2781";214.6600036621;231.0099945068;213.9400024414;229.1000061035;0;2737659087.5;"2013-11-04T23:59:59.999Z"
"2013-11-03T00:00:00.000Z";"2013-11-03T23:59:59.999Z";"2013-11-03T23:56:02.000Z";"2013-11-03T11:06:05.000Z";"2781";205.9900054932;215.0500030518;203.9900054932;215.0500030518;0;2568713111.25;"2013-11-03T23:59:59.999Z"
"2013-11-02T00:00:00.000Z";"2013-11-02T23:59:59.999Z";"2013-11-02T00:06:02.000Z";"2013-11-02T01:01:02.000Z";"2781";205.8099975586;207.7599945068;201.6499938965;206.2200012207;0;2462261644.5;"2013-11-02T23:59:59.999Z"
"2013-11-01T00:00:00.000Z";"2013-11-01T23:59:59.999Z";"2013-11-01T17:01:03.000Z";"2013-11-01T04:26:03.000Z";"2781";203.8999938965;206.6499938965;202.1300048828;206.1799926758;0;2460742836.5;"2013-11-01T23:59:59.999Z"
"2013-10-31T00:00:00.000Z";"2013-10-31T23:59:59.999Z";"2013-10-31T19:51:02.000Z";"2013-10-31T08:21:02.000Z";"2781";199.8300018311;205.1799926758;198.8500061035;204;0;2433658800;"2013-10-31T23:59:59.999Z"
"2013-10-30T00:00:00.000Z";"2013-10-30T23:59:59.999Z";"2013-10-30T16:26:03.000Z";"2013-10-30T22:41:09.000Z";"2781";204.3899993896;209.1600036621;199.9700012207;199.9700012207;0;2384492272.5;"2013-10-30T23:59:59.999Z"
"2013-10-29T00:00:00.000Z";"2013-10-29T23:59:59.999Z";"2013-10-29T15:26:01.000Z";"2013-10-29T00:01:01.000Z";"2781";198.5500030518;204.7899932861;198.5500030518;204.3899993896;0;2436241934.25;"2013-10-29T23:59:59.999Z"
"2013-10-28T00:00:00.000Z";"2013-10-28T23:59:59.999Z";"2013-10-28T10:11:03.000Z";"2013-10-28T01:21:01.000Z";"2781";196.2100067139;198.6199951172;192.0599975586;198.5500030518;0;2365837416.25;"2013-10-28T23:59:59.999Z"
"2013-10-27T00:00:00.000Z";"2013-10-27T23:59:59.999Z";"2013-10-27T23:56:03.000Z";"2013-10-27T00:01:01.000Z";"2781";176.6000061035;196.4400024414;176.6000061035;196.4400024414;0;2339831217;"2013-10-27T23:59:59.999Z"
"2013-10-26T00:00:00.000Z";"2013-10-26T23:59:59.999Z";"2013-10-26T00:26:02.000Z";"2013-10-26T20:46:09.000Z";"2781";187.4499969482;188.4100036621;175.75;177.3200073242;0;2111296044;"2013-10-26T23:59:59.999Z"
"2013-10-25T00:00:00.000Z";"2013-10-25T23:59:59.999Z";"2013-10-25T01:26:11.000Z";"2013-10-25T15:01:01.000Z";"2781";197.6900024414;198.8699951172;168.5;186.6900024414;0;2222012383.5;"2013-10-25T23:59:59.999Z"
"2013-10-24T00:00:00.000Z";"2013-10-24T23:59:59.999Z";"2013-10-24T02:31:03.000Z";"2013-10-24T08:01:02.000Z";"2781";214.3000030518;217.4199981689;168.5200042725;198.2299957275;0;2358198593.25;"2013-10-24T23:59:59.999Z"
"2013-10-23T00:00:00.000Z";"2013-10-23T23:59:59.999Z";"2013-10-23T23:56:13.000Z";"2013-10-23T02:16:02.000Z";"2781";193.3600006104;213.6199951172;192.3800048828;213.6199951172;0;2540139398.5;"2013-10-23T23:59:59.999Z"
"2013-10-22T00:00:00.000Z";"2013-10-22T23:59:59.999Z";"2013-10-22T12:01:02.000Z";"2013-10-22T00:01:02.000Z";"2781";182.6499938965;196.2700042725;182.6499938965;193.7599945068;0;2302910260;"2013-10-22T23:59:59.999Z"
"2013-10-21T00:00:00.000Z";"2013-10-21T23:59:59.999Z";"2013-10-21T12:01:02.000Z";"2013-10-21T00:01:02.000Z";"2781";174.8000030518;184.8200073242;174.8000030518;182.2100067139;0;2164518142.5;"2013-10-21T23:59:59.999Z"
"2013-10-20T00:00:00.000Z";"2013-10-20T23:59:59.999Z";"2013-10-20T15:21:03.000Z";"2013-10-20T03:41:02.000Z";"2781";171.6600036621;174.9100036621;168.9499969482;174.6100006104;0;2073319140;"2013-10-20T23:59:59.999Z"
"2013-10-19T00:00:00.000Z";"2013-10-19T23:59:59.999Z";"2013-10-19T10:36:05.000Z";"2013-10-19T00:06:03.000Z";"2781";155.9100036621;177.4799957275;155.6999969482;172.4199981689;0;2046457290.5;"2013-10-19T23:59:59.999Z"
"2013-10-18T00:00:00.000Z";"2013-10-18T23:59:59.999Z";"2013-10-18T23:51:02.000Z";"2013-10-18T09:46:01.000Z";"2781";146.3699951172;155.9600067139;145.5700073242;155.9600067139;0;1850219763;"2013-10-18T23:59:59.999Z"
"2013-10-17T00:00:00.000Z";"2013-10-17T23:59:59.999Z";"2013-10-17T15:16:09.000Z";"2013-10-17T00:01:03.000Z";"2781";142.4100036621;147.4199981689;142.4100036621;146.25;0;1734327562.5;"2013-10-17T23:59:59.999Z"
"2013-10-16T00:00:00.000Z";"2013-10-16T23:59:59.999Z";"2013-10-16T07:06:02.000Z";"2013-10-16T16:46:02.000Z";"2781";145.6499938965;152.2299957275;142.4299926758;142.5500030518;0;1689851847.5;"2013-10-16T23:59:59.999Z"
"2013-10-15T00:00:00.000Z";"2013-10-15T23:59:59.999Z";"2013-10-15T23:06:04.000Z";"2013-10-15T13:26:01.000Z";"2781";140.7700042725;145.3899993896;139.1300048828;145.2400054932;0;1720981439;"2013-10-15T23:59:59.999Z"
"2013-10-14T00:00:00.000Z";"2013-10-14T23:59:59.999Z";"2013-10-14T10:26:01.000Z";"2013-10-14T00:16:01.000Z";"2781";139.2700042725;144.1199951172;138.8999938965;140.5200042725;0;1664129178;"2013-10-14T23:59:59.999Z"
"2013-10-13T00:00:00.000Z";"2013-10-13T23:59:59.999Z";"2013-10-13T22:46:01.000Z";"2013-10-13T07:31:09.000Z";"2781";135.1900024414;138.6600036621;134.5500030518;138.1300048828;0;1634968838.5;"2013-10-13T23:59:59.999Z"
"2013-10-12T00:00:00.000Z";"2013-10-12T23:59:59.999Z";"2013-10-12T17:26:05.000Z";"2013-10-12T00:06:02.000Z";"2781";130.8999938965;135.6600036621;130.5599975586;135.1900024414;0;1599426130.5;"2013-10-12T23:59:59.999Z"
"2013-10-11T00:00:00.000Z";"2013-10-11T23:59:59.999Z";"2013-10-11T10:11:02.000Z";"2013-10-11T14:06:01.000Z";"2781";130.75;131.8099975586;129.6399993896;130.8999938965;0;1547971040;"2013-10-11T23:59:59.999Z"
"2013-10-10T00:00:00.000Z";"2013-10-10T23:59:59.999Z";"2013-10-10T03:56:01.000Z";"2013-10-10T16:46:05.000Z";"2781";130.6699981689;131.5;129.2599945068;130.5899963379;0;1543701125.25;"2013-10-10T23:59:59.999Z"
"2013-10-09T00:00:00.000Z";"2013-10-09T23:59:59.999Z";"2013-10-09T20:06:02.000Z";"2013-10-09T00:11:02.000Z";"2781";125.8499984741;131.75;125.5800018311;130.6900024414;0;1544249376.25;"2013-10-09T23:59:59.999Z"
"2013-10-08T00:00:00.000Z";"2013-10-08T23:59:59.999Z";"2013-10-08T00:16:01.000Z";"2013-10-08T15:36:01.000Z";"2781";126.7399978638;127.4700012207;124.7099990845;126;0;1488277350;"2013-10-08T23:59:59.999Z"
"2013-10-07T00:00:00.000Z";"2013-10-07T23:59:59.999Z";"2013-10-07T06:31:01.000Z";"2013-10-07T22:21:02.000Z";"2781";129.4299926758;130.2700042725;126.3600006104;126.9400024414;0;1498859917.5;"2013-10-07T23:59:59.999Z"
"2013-10-06T00:00:00.000Z";"2013-10-06T23:59:59.999Z";"2013-10-06T08:26:02.000Z";"2013-10-06T11:36:08.000Z";"2781";128.3600006104;129.6600036621;126.1500015259;129;0;1522686975;"2013-10-06T23:59:59.999Z"
"2013-10-05T00:00:00.000Z";"2013-10-05T23:59:59.999Z";"2013-10-05T10:31:12.000Z";"2013-10-05T09:36:01.000Z";"2781";128.6300048828;130.4400024414;128.0299987793;128.5500030518;0;1516777518.75;"2013-10-05T23:59:59.999Z"
"2013-10-04T00:00:00.000Z";"2013-10-04T23:59:59.999Z";"2013-10-04T20:56:02.000Z";"2013-10-04T00:01:03.000Z";"2781";123.4100036621;130.0899963379;123.4100036621;129.0099945068;0;1521498786.5;"2013-10-04T23:59:59.999Z"
"2013-10-03T00:00:00.000Z";"2013-10-03T23:59:59.999Z";"2013-10-03T23:56:03.000Z";"2013-10-03T14:21:02.000Z";"2781";114.4499969482;123.6299972534;111.8199996948;123.6299972534;0;1457492614.5;"2013-10-03T23:59:59.999Z"
"2013-10-02T00:00:00.000Z";"2013-10-02T23:59:59.999Z";"2013-10-02T12:41:01.000Z";"2013-10-02T18:01:09.000Z";"2781";132.0500030518;133.5899963379;102.25;114.1299972534;0;1344930746;"2013-10-02T23:59:59.999Z"
"2013-10-01T00:00:00.000Z";"2013-10-01T23:59:59.999Z";"2013-10-01T11:16:01.000Z";"2013-10-01T18:56:02.000Z";"2781";132.6799926758;134.6300048828;131.5500030518;132.1799926758;0;1557001092;"2013-10-01T23:59:59.999Z"
"2013-09-30T00:00:00.000Z";"2013-09-30T23:59:59.999Z";"2013-09-30T00:16:02.000Z";"2013-09-30T18:06:02.000Z";"2781";137.1499938965;138.3500061035;130.2700042725;133;0;1566038425;"2013-09-30T23:59:59.999Z"
"2013-09-29T00:00:00.000Z";"2013-09-29T23:59:59.999Z";"2013-09-29T13:36:01.000Z";"2013-09-29T02:01:01.000Z";"2781";134.8999938965;140.6100006104;134.7100067139;137.3399963379;0;1616584504.5;"2013-09-29T23:59:59.999Z"
"2013-09-28T00:00:00.000Z";"2013-09-28T23:59:59.999Z";"2013-09-28T23:31:01.000Z";"2013-09-28T11:36:01.000Z";"2781";133.7700042725;135.6300048828;132.5599975586;134.7799987793;0;1585878761.5;"2013-09-28T23:59:59.999Z"
"2013-09-27T00:00:00.000Z";"2013-09-27T23:59:59.999Z";"2013-09-27T23:41:02.000Z";"2013-09-27T00:51:01.000Z";"2781";128.9400024414;134.7400054932;128.4900054932;133.7799987793;0;1573520360;"2013-09-27T23:59:59.999Z"
"2013-09-26T00:00:00.000Z";"2013-09-26T23:59:59.999Z";"2013-09-26T13:46:02.000Z";"2013-09-26T23:01:02.000Z";"2781";128.2100067139;134.9340057373;127.3199996948;128.3800048828;0;1509434269;"2013-09-26T23:59:59.999Z"
